id,Predicted
108253,352730.94528431783
15221,189512.65827333851
129322,374075.3666888046
86142,631287.5160196195
150957,460133.7927521769
97028,415393.5586297496
3219,346240.0787941531
172533,480809.7999611235
147313,469686.1754251008
168865,423147.3893284915
138278,463709.8389632462
82280,274903.2675096983
4380,311907.5335761484
4327,579606.5579538591
109861,398435.0498196932
45273,487422.10534963955
102888,758436.1343797445
77664,447639.33649271313
58355,315561.00627809844
91308,241473.05637073057
169692,454168.36691284465
154931,551539.3112491212
123897,440894.7219549612
43550,471506.0383818248
94084,409901.81164432334
63629,396557.95509192906
163153,463975.316259782
165076,704567.9932596224
55701,345577.0544007906
19310,352806.70592822845
18205,350908.43724042666
59608,414997.1941556744
60785,516131.3333849925
51513,307309.91675451305
145397,399860.63976934354
101693,406541.61524048744
164688,482579.22543492675
82863,325299.75487066456
1754,267929.0069977952
5376,408593.80136570847
130074,480151.39707303554
102843,718098.5265230561
29760,345962.55569984566
130642,382489.90098587004
31347,459221.9879943761
24205,311649.56133136817
165100,456396.7227033298
81514,463501.10842549516
116369,538510.1842116537
84639,339138.3719183402
97982,477725.2757309643
91083,748545.4516478884
149132,585516.8915349366
41826,460737.7859312094
52033,258430.27274422778
21665,309901.71273503196
62257,243820.57887005375
10102,364327.35247760196
23904,317368.96377459925
179693,862480.2699567003
144227,778746.5119798424
120211,341581.9599831853
173440,465399.61955731997
46749,401308.400811854
96942,515394.6666300668
183177,493780.429323724
35398,325941.050461482
30263,319044.7908622109
48194,356313.84151755105
129424,488570.01248536434
110123,405477.50291744614
60370,542918.9472303599
33837,430362.2537371274
108049,505093.2141271332
78656,463993.6329477399
7172,314742.1861936932
66304,395783.662089261
78058,394060.323744239
176324,649288.8688881313
165880,548480.1625753399
93902,356675.24410940916
116039,328134.03998728073
151166,475268.0412706041
40210,282680.2471228954
98367,335006.7844910532
160925,507242.74939095543
104371,544926.2189234596
78415,681962.7532352773
83660,542263.743388192
121434,601513.0282182139
78336,592914.6939237525
52510,401055.922108171
64261,382573.7947856616
97749,445288.99974056456
172084,470238.6619638414
52569,287565.8647213908
57400,445786.0935093903
169875,554762.3442495974
58398,407389.8646676693
183622,679323.3443607758
48753,531871.5134233391
130190,571171.1150808109
108466,358713.56793988775
157786,549513.0908987861
95190,348905.56971624884
87452,488901.0013169369
142203,517692.9105676528
130773,624812.2234386832
168853,410377.8887735058
64684,386404.47046205046
57446,340079.16450443806
153747,404324.6171494299
159666,451801.9903125787
71555,413259.79492430825
134319,752390.9998835635
93943,411223.36347819236
109872,525632.3316082193
177223,663337.2456033705
93784,610052.1839626799
6380,307849.80699047685
132297,413529.6337433911
125110,502417.0561639509
36843,299935.645597233
121955,369969.7503770642
82973,514788.25562192604
103986,333835.80691076856
97824,394345.8196094665
64151,412845.21521563665
165946,406454.0092712481
159307,449142.33026843076
131434,402870.8338643388
8556,562325.1052285073
37868,382051.41260348295
14032,315626.5770903666
21341,397756.8152982835
135288,528153.3776324225
50116,234471.06837936118
97940,447416.9814633233
162134,490634.80672691204
166998,439948.22996228095
137392,506601.08429880743
1460,333744.3562878574
171905,798040.977263038
175067,587537.6408054611
172514,601616.7250665273
17738,292674.7867009089
67047,381675.90852818196
124014,541658.1798898752
185762,800181.2177851707
1311,263650.8118465057
119140,617578.334641695
142546,527537.0569420566
114400,303267.6115542175
22406,466458.34853045753
92766,524952.9915214947
60485,425722.07756874897
91648,460948.26952257805
132526,779979.3946208423
25180,404116.56171550835
48904,255613.97459523787
146550,445765.7103517082
19407,584147.8825140991
47699,304650.96686125634
2620,295237.2986547516
174106,554246.7174572727
112846,480651.26169580914
83926,481825.3829036426
64285,436422.36598472367
5733,313803.07735059643
87638,513371.6389833048
53604,316805.68960006954
53244,438592.95332338137
82872,350547.9647121632
66096,553962.8947047071
173642,392874.77306645596
145405,375429.42441186437
90156,585479.812963381
180075,624527.6494947261
5153,305744.8278527212
134959,499624.5410202171
64342,431179.86150247866
51154,399764.6908903007
40845,269611.2134275234
170881,782718.4641986033
106257,749002.4959133794
114464,259462.65978091856
97370,394041.35212294816
172227,494794.2735888691
151941,459731.2872272141
107035,420428.7890390813
135274,444047.4897409937
169795,567484.2008843194
83718,393174.8493051722
42632,217634.15982080123
68198,398265.2365520952
112707,419368.40062608436
36740,354819.5467252054
42954,328391.24961382523
5921,335554.17723363335
40850,248809.35113268136
44668,296683.6001505675
21263,305758.23304642236
162241,521505.3180088019
81902,445215.9113800856
169151,590427.0719819671
154334,483132.96975328284
59218,352068.0589171237
37714,341503.1247590517
106222,465671.4214349273
139069,499986.44941610144
4425,421363.33500329196
140007,409990.0746849071
90024,383188.91750568
153101,428719.8818667484
37538,313841.8727094054
32399,335580.39155352087
38946,320981.4313068615
151272,481874.10790701164
95430,495246.3958090779
101750,617248.581788836
16356,277819.7261043228
131496,419026.6178719067
167864,493472.34994292795
17832,343033.56270264497
106738,383794.5055613763
33431,274380.8706944875
164505,515883.0288742412
47565,468281.7440867797
99660,643244.1296747182
20200,332637.2864741368
28507,453997.57089889125
43495,423269.96927339735
23794,367983.9718478377
40297,336322.4829107701
53944,529204.1487152523
11040,727105.5641578179
106585,469027.8099830416
70050,695802.0179005793
75026,500183.2806724024
142562,556274.5123119175
113332,453786.35119645117
104548,647796.8580919935
159065,495548.34646919026
157589,517252.01490097074
26850,311895.685505533
83917,383808.941720381
124331,413165.6443599752
58018,232829.98218818975
163913,609150.7174545334
109105,476589.08684596996
97862,432798.8037654292
16478,324126.9372748432
35187,294243.3451211013
25446,394165.4083958784
47828,435828.55439782765
123220,450697.31281892984
16366,311034.6047773942
144449,448154.54024014785
39920,283719.02156545327
160888,448680.3144270379
47978,305493.4405059882
14331,348594.8877092957
60334,315954.1446883931
49737,261692.03553990135
98533,352531.23553277674
38375,279901.07216262835
176978,717867.345894032
60474,480361.3864394219
163806,564796.4259509662
4654,344697.25666368543
130912,403101.27319993323
115098,463448.55839600024
56214,261851.47939612198
63720,291098.3387587154
143496,568780.3259464112
33941,344457.2794905486
66720,300097.3304056543
29518,207671.5870266463
68026,584626.1371625967
161546,523844.2499746903
118804,350206.8941071711
126852,433584.39308856655
102392,371060.98581538233
49738,230808.63710690342
49424,394643.86973605957
18184,358990.4196300642
5408,414951.2438372556
157571,489083.09738180955
111705,665510.1330313542
179891,694143.4570637218
76587,304768.71318154724
2629,334891.6471276266
119008,415958.1360068311
128414,310448.00208786957
162481,401547.0921071707
39075,421757.46867146005
113444,553975.7046224381
58984,553471.4578138865
134087,404819.31050858856
27723,273423.62706305133
61426,902849.5070236783
26496,290610.2782772191
8183,363569.68516150897
96508,426211.13642399607
56072,384249.60424827936
77192,400713.1637045691
84054,508378.4508982821
55624,320004.8824488531
163711,418565.0187056612
29219,476813.86736033665
81813,459827.069849315
181000,744588.483178955
143894,459078.7625591388
141800,527846.631465262
30009,297657.7862551233
45917,278693.33846103936
14425,346108.0842527622
23268,248957.16758233035
1284,216714.1924499615
69986,781010.9566457149
134779,427555.31612364587
78114,438137.33258233266
128833,422709.4016362568
129335,419514.059979677
56632,403248.7813149698
46967,312818.5360249408
146611,334901.24022900005
37748,300077.7767531336
156600,596246.6097774913
105167,350495.93104891595
35572,258039.68201857293
154900,510797.9991735315
68778,417202.8190107959
40761,625249.4919023141
76922,371452.38336069987
57737,244708.6425315587
63946,434180.9723974343
111235,383698.1380218554
114882,510844.65951843985
12676,237887.56866236834
138376,445515.5461528633
90637,404458.1489314503
184522,609140.7962918394
92974,349350.0707206047
8857,306787.1003562531
27895,298396.8959346345
156181,610879.3150996647
41834,527612.9661585742
157391,515301.45012994774
143702,361080.33120739565
185912,935728.8432764949
11229,272674.25479033904
41300,342992.22238697525
72247,320868.256763402
83180,519892.16307001864
148335,517026.37755390315
7890,397432.3085752808
135138,450363.64738744876
27131,322345.41095548554
166558,622994.0526384931
131032,411402.0981957489
74357,445820.381513468
156049,345954.2948903527
69414,773202.3114340568
97276,395607.5591315903
82842,362326.92134508485
148527,507055.553159662
144752,472652.56475612946
18175,356901.9621182718
11905,280636.6664486744
171029,488734.5506306125
59320,428265.69203608064
84110,410639.3195951642
78965,819194.0478898021
85951,568475.846412751
163141,472199.53192828485
109999,459288.40312987217
147801,395919.854475967
139213,426219.1559379463
126460,679589.5600990953
28015,384954.5313803252
181431,600105.107675889
52696,676149.3335514001
50605,318841.03876784095
165242,490704.79870419187
48813,231527.87504972
110483,593467.3629062583
89306,338991.4034858822
133442,372533.4160339177
65829,701340.3014357665
87579,375350.41950585786
91465,474260.86294275016
73701,487200.862860189
15530,390637.5646075737
18230,450085.3689997264
97193,490487.358519846
166625,564431.0277769674
33195,424492.06966450333
136148,501751.872801899
165033,667249.8198137037
21315,353666.24933081353
91814,299695.36594233545
16891,472494.6056811044
107918,672927.3355747067
79471,432322.42484284576
21862,460651.90041111095
67991,488675.775541107
165486,497380.81843513966
63600,423035.70337224694
110049,332428.8013911157
112307,329408.0478650625
10157,311533.19128730975
74635,483472.81016474485
25784,396195.51869189314
107059,480598.14635803545
30356,410872.7323994982
87516,705646.4486711896
10936,567446.8104907243
88543,543539.6458203766
139877,442720.3859279028
42424,498582.5098115406
52670,627084.2393703746
166867,509684.82841453806
101107,448741.7069756335
76199,514365.005158076
80888,306620.0855114952
9911,307447.6119495103
156640,441711.5045483979
102356,555624.9403424589
48860,366179.491546947
102849,754161.908045304
138105,424181.3794269022
117983,437453.432055532
93922,393096.5333833882
46238,413827.2773032858
59022,659181.6307229471
106646,469683.5683923518
120040,466149.2233647718
126172,340705.59942205553
168000,605560.6865528452
80749,420440.163191085
131491,515920.936026981
112112,589574.773121804
47501,317962.3153327685
13728,227297.97322422924
101768,367901.8354647653
6316,299495.25435112475
126098,850126.4781023266
165,297012.1184445778
19524,437375.0411012971
150677,439838.9350283175
59379,399743.56289614085
74454,348447.6096123767
175450,697903.2336554741
89244,753139.8204128739
116506,395538.41786582733
147339,442099.53633597854
74001,704700.2449296659
90922,400543.9957970562
1820,445095.69604631397
110186,272870.18328916014
62682,345283.39654563484
89581,485046.0599615801
137848,447301.56316060736
161798,448244.61875337706
170742,474845.3408954223
82918,419583.92331155407
37679,275123.9537918263
154926,447669.0793356824
149598,315640.36380345805
44725,307083.9505164558
90766,546079.1160197553
148899,402940.9083389066
126592,361591.574140401
157908,412409.9264881046
113713,434038.13462363335
148870,691519.9585010583
165510,470041.74954256904
101470,346584.0786096966
51743,336594.8422409065
27173,234119.06224303774
27812,336020.132608282
95488,283094.0489727744
173154,683098.0498304537
121352,381581.80177720875
143803,456815.0819034344
63373,300346.8911813098
1386,317800.9708829977
163514,561311.2051162894
35643,308002.3940094536
120579,505218.500911612
128369,388541.60700102337
141816,442983.583669564
161838,531516.5952337673
71069,375053.8079941782
77131,448172.94618468854
17667,340869.7781889791
52148,381727.2937837244
72854,572251.0905462201
102035,460877.2283961893
111359,420604.4589231533
17719,349262.54217454046
123306,296579.8470619403
161864,812598.0018106289
180849,577373.8479200845
160993,486921.4479583028
162321,379141.4812749349
46481,267947.36693553225
79814,362393.5587278347
137789,558683.4855958885
54212,278526.29026450077
33512,315106.07848546444
57246,667025.7538209227
183567,678522.2314390817
126709,490249.82885383297
38938,350783.358362681
31497,421196.68834985606
43094,365698.20609761286
40278,309976.35947954317
174057,622166.9314174708
88538,549298.5049318904
78488,671935.4453807698
170729,627503.8312471888
173992,537985.9994661789
60975,341132.1477827388
54718,276883.0315621863
178130,696530.5175533737
133730,439648.28025727626
70033,726581.6088347598
43395,615131.6131354758
142569,446677.6709635381
25880,274688.17918225704
139537,383448.35067782394
3465,298834.65697761823
40735,553855.9190368933
162957,517731.14142833906
83356,534922.7890272036
32897,319876.92433880304
49245,288928.6707327836
60337,328073.16139780916
139769,657103.40001985
52326,354153.477671231
162813,856158.6342219939
180789,575509.77269418
49386,415930.9590712235
33541,293852.92914892564
159352,493844.7047706429
42027,398228.9212756676
155370,444227.13189759455
143725,471858.09297031385
131769,438647.8537379916
139885,468968.8358749036
93808,530629.5491126858
10639,322544.9771847264
168611,603969.8968783465
167653,651817.2027008521
123170,340758.7907275767
139150,341187.45417812176
62622,475807.2363836662
168689,923001.7333354426
18566,303160.05561782647
67121,235642.4356761792
119193,434704.1434708221
75320,529684.3714401469
185227,756211.2340833357
59316,428603.56028842495
42962,314387.515007405
51540,268291.1617914366
37927,341991.11246506136
85155,301911.26987361815
148730,417041.0532481642
182768,619512.0843629565
21816,340509.9849897622
119821,422142.7356232671
53803,447797.73242248694
75672,527017.9961954424
164062,589652.9533338462
9801,699840.3085286847
90516,526030.8256511933
126543,366119.9492255085
20563,223894.57973941293
173167,428340.94828651194
165546,716049.9961672849
140696,504881.03493959917
60885,451830.2724036622
71010,369942.02485766815
65245,398279.6585647581
7762,269149.5265073222
162332,450395.44972949725
132065,440112.6492950493
163315,534420.0627580658
94896,366180.3262574633
13990,452301.26911640837
86695,427199.6174172467
136032,647020.0387658228
181973,560216.9288842434
70720,1090231.1831727936
176320,670884.2946721493
123988,639903.9429959999
75446,508183.60562580836
165520,454020.1849777791
95499,382257.2521209612
73362,412638.1558487434
115013,327442.5611923671
170250,552026.0767502812
117752,586737.8461789325
120534,631162.7248393332
43110,360962.60325359856
173316,553816.223041685
163348,826302.241685376
167196,510935.64984425314
8539,617309.580701174
57416,509633.385162962
147688,437210.6786952264
48843,286622.8971067594
123483,433201.7421468966
91781,380409.4125069495
57502,243838.68309205235
41380,501788.2395937826
71368,511925.9560713116
90332,400981.0063533051
56200,419600.374843444
59273,508244.34912232374
59528,777460.722903556
142978,492511.69081336656
62463,409583.91020483547
151089,328697.14618285437
159388,395124.15946361807
15000,312463.21183914633
124030,532579.1689832045
146762,424183.45433402964
32542,258257.0824956104
44504,408112.99322196294
154438,560608.5518405545
92711,412376.10738655744
26861,373376.5498557183
154130,490260.79804200324
108177,499520.1141290712
85561,344156.93582290737
29523,294050.82070622826
162190,621437.2855723372
137744,412643.8217049875
141614,395824.79783177975
154095,481125.6701926103
177433,759729.592128391
16212,291835.26541161747
138324,497142.23726135
179772,654809.1015845909
80229,627678.990377798
146601,531926.6160410432
90354,391998.5838907488
16620,297392.9336140896
144520,452653.3832025422
43671,271930.4973887615
151379,433905.9923570157
43516,323643.2160788751
114780,436296.4593986769
48679,480151.5411739338
23310,301923.87065707584
82078,819437.0787914685
161637,449913.64197577373
97266,338131.68104992266
25975,301516.0572797358
183280,804268.620193465
143522,396460.8902240641
82873,390211.90032710135
111022,393515.821232931
170004,462369.81617678615
149233,396568.02721277194
11335,246925.4396918565
178323,718175.9874692468
117545,436800.31639688986
104197,454950.2538030691
114280,429613.1697431741
30527,339818.60584538773
42651,408951.2272689476
123646,388896.4750959474
72689,468860.895080033
78646,442288.2341333438
50032,421848.7120216581
167436,735535.2679708804
25911,319293.7817693308
140037,417821.36708091554
117935,555148.7026062926
122922,374651.65656376723
28738,340764.5213316168
129413,406183.07696838817
65411,590411.7452179813
20519,251857.5345667402
148799,508527.71014982404
96848,382890.5761969235
167854,466903.87097250076
90027,424844.76534233516
124583,361077.2465897139
123841,434608.8687201099
143815,541712.1628713167
100928,362698.29180725367
64554,440424.165145084
27802,244802.89015451394
55996,298012.8577284466
168480,458770.5435777263
18511,351520.0901367971
7174,317030.4652513251
107447,379794.39252975263
109945,359174.2203628217
109304,563528.712728829
33225,245263.12489313254
31504,287782.54198816407
85162,288041.663904754
164868,449753.7481527511
102092,403950.82127606357
5618,318565.2460351706
45425,380213.2952086241
127376,462994.55879599217
156938,448762.2319051817
127635,481319.93112578185
111774,643807.9772370481
141311,662148.7975880046
68733,404798.9136700507
171431,790839.0255620867
57288,292424.19316873583
147560,578563.5637693201
83283,516646.6237635784
180470,531117.7369649459
85424,427341.4022491883
30049,330270.77962475206
138841,486550.26113844436
138637,376323.175840717
178178,764179.97388068
69976,754560.956309425
139744,550121.5102007235
58256,281370.94823564007
104665,436019.0328169045
169191,555972.7098906325
55984,401116.0947061111
40354,372306.3088936488
59813,226778.09482651227
142178,353536.2049101783
104367,477978.4042797352
135075,370479.5446284306
16278,326128.36572156916
49191,414807.2664523423
95010,390905.4568141999
179668,574008.9136063826
111338,365224.31240406533
76006,425710.7007625761
106534,458957.253148916
78933,729259.186750075
76196,535432.1373589775
110996,493891.3492530681
145016,507674.72480826563
133526,463141.36231602
67069,571663.3401517188
77499,314017.29880959156
51668,660549.3251649673
64752,487391.4934775711
148430,444781.23867891065
63329,310119.21815263014
173406,435657.05911688326
79182,393302.2577589416
139963,443110.6669854738
119727,332155.78935528937
14184,319396.9824469066
63325,663356.6356903164
69906,708481.0673971998
150715,371860.9782920902
10423,370705.3486115633
13226,251914.87950905837
166355,497804.599336253
162216,533824.5566522295
43071,333930.7201347068
103161,485401.511111826
168506,523863.0781505729
30707,443086.95091103367
54877,434538.691576125
77637,364823.52760707587
54304,361766.1972940293
71775,647914.3070467066
116543,320224.460128061
18877,372278.424465326
98865,416563.509152753
169535,496994.0103700099
155674,346724.7040530838
46410,449602.011361577
25354,323213.9109225328
149242,337306.62794642313
156019,536256.7990978296
2372,206285.0442208976
167793,462310.06619348965
13539,397336.7921718584
96889,551329.5376161743
12180,241064.52276456286
30975,453658.3995072838
142091,707074.9294017395
141417,521346.8092252521
88385,518296.08390471176
118140,487525.2013379227
130703,406557.88008798345
78738,457805.6886533351
31269,316385.5447848827
109042,476320.0355654812
48367,426245.7609752815
169027,468143.8060789058
94564,334603.95310681296
69161,537785.3100433449
109455,658205.523951331
102048,477576.7212898179
142061,641977.4253772774
80360,346219.40093466337
108330,438741.2354869286
45894,248127.55925125722
184619,738070.919788987
44807,323976.46871655295
86934,377551.2629402971
99343,390199.78970787313
168916,507804.1294373944
89276,686634.5280423994
51815,313149.5454486883
125813,451775.47383430554
107171,385286.8871378539
154642,410739.0446366591
10072,313214.5473936972
68097,353301.443851292
160821,541140.0315432176
19655,270150.8469123669
142752,448884.07790483517
36940,317051.430067011
111126,407702.9075943473
596,272142.1094379538
71019,405425.55008776917
4479,326682.9934951273
55848,456005.4650739632
85188,488601.05119560164
125357,362071.10915977013
14647,284652.0872758274
162730,532219.6207777925
150653,428280.14211044594
120056,340613.5416763875
169156,595645.1032727399
67935,761611.2121030198
174388,640551.0707196248
182913,614329.4615257145
54148,298988.534085174
131866,578344.8561111648
149984,455789.38643725216
159985,491851.078160626
95496,377613.25674032734
112843,366174.3786570262
49524,387224.7035559525
27369,247987.63531307492
30825,434973.21560688457
169753,649077.6459420569
92534,395151.34850961115
129225,423985.5092169767
13062,302710.9247268025
130722,507574.80627312895
134157,428265.679678416
165859,536968.4466413399
66301,438296.10055337567
83618,456393.79927825765
107691,428973.49065234227
105232,395135.71675731544
48298,606427.9200671315
40648,314413.8863525712
71976,498690.1980212241
72896,667945.2864392846
74551,393521.08312119695
44973,329231.71616496413
29347,359970.5927901419
141919,452487.3737040567
106300,347285.5110350761
131980,486574.94348907174
133141,447848.8443099398
3973,350141.7814513132
40519,315812.0495151227
180446,630907.2722655286
175025,555467.4666148681
75064,400244.9494498354
18793,344139.5861297846
149491,420942.4056731622
154754,495396.6486828056
132371,384794.5433758467
134999,444456.8409720325
165322,555157.6604105027
108805,486179.42054832925
140691,527503.2067242889
156367,475091.5268630092
85858,566477.892897763
152700,437870.46390358335
185104,571359.6507928921
70218,466289.58279094595
10393,355659.8279510898
165123,513557.4527490347
55106,387619.0086694968
88369,380812.8259390423
41779,533797.8712501014
130816,404727.2121203204
31211,347148.68164133106
166757,739592.1149743841
108437,367925.8275871702
185814,767708.2938057333
73304,414788.4702394488
148656,476898.61108011677
84559,358306.6711882609
151222,423767.8782978314
2069,233233.39570214698
182640,703851.4764869609
157520,507225.8346752617
153201,542095.865796116
51319,396432.8375368288
167197,565376.2347279357
56328,753092.2347236768
7586,287368.8851770131
4962,570559.093798194
17286,229668.27788881457
17996,290340.92515702825
136652,496139.31683148607
107533,355593.52001572924
35676,267400.99700885697
63528,409430.65665346425
88024,359831.6975803983
92245,459623.36097602674
121431,578636.547522626
117675,386888.83262231527
134315,629093.3689706248
80382,375837.2063457051
5676,335758.64601130324
85834,459609.63606194896
7544,301662.8404320324
76545,474232.3302893803
182269,737894.7687891972
115301,397264.7663389243
184499,750743.67549645
89274,809850.383400362
96978,477848.6943222907
22476,298521.0574059201
43684,341878.5428674399
103852,482951.809142354
6660,277891.2940216899
149136,564374.9691636001
55623,289101.8334029647
154963,408168.45897770097
118607,380358.0911043155
66046,410710.71722108906
50815,403591.38119068067
88378,469085.7263903126
47559,420599.00556406484
96116,391379.5861178766
31651,276789.48180131253
141186,616302.9945573916
142321,756850.1268263174
47123,257000.6095704977
176333,613725.299801941
3011,312797.02966519404
68006,595688.1594098564
183387,472941.2726803381
36465,329437.12660119834
39670,287589.31698770286
173044,453766.5534340641
7197,312182.0556934286
35841,304173.2193489658
185880,723896.400634867
64929,725267.7055210739
99553,531816.6415850264
59246,274832.1440080409
122401,372597.69618163106
5750,314901.6367423069
54602,302631.8551402057
57503,261369.2196506961
139988,438428.54223480914
61441,880306.7385000377
3816,355982.00094072416
157223,479112.8347037901
45836,348293.95018758276
155755,406637.9163190039
1314,229712.34298937995
172283,596589.5352131121
183939,686058.6787336421
102449,442176.8803399725
130038,395552.95247173536
69337,722495.3778344418
59437,342468.63418328867
100231,446089.79181438655
184320,583366.8030784569
121624,430217.0546763098
175778,486043.39716558857
49838,296835.8562929017
112596,419590.05594778294
92825,731689.745317436
3175,560541.159834478
20599,276759.3289954681
90059,484538.6967080472
8718,253504.1841738961
56904,737715.1088235608
140415,403951.83860368194
45486,393732.56221131765
72264,398082.01938579197
102129,479581.8570678169
5083,419167.65467751375
23403,377888.95596917334
57581,678531.3854486683
165475,469385.7819915598
88985,481988.59232744377
30967,421970.71986598184
19270,408840.6221298506
39924,278378.50004385656
52520,516887.72200368304
151658,326668.5334762263
145774,559710.5595238833
52004,328972.6380073397
109232,398958.2732261247
32071,274909.30854573625
421,270879.14359447197
150070,457519.62727845565
157555,470201.39156111097
141514,321641.2689521518
137558,563688.6023394174
155571,413171.1333902688
162016,551435.4337382517
47743,337146.72655226523
42863,368315.2689250357
60316,359263.2886251106
119376,510880.45028374076
96534,462321.5949301156
97787,478993.6098609661
46854,285211.41558672016
131197,391766.99385691143
45750,362760.1877022027
75580,617576.930153875
122938,495598.8726924482
24952,293625.9144337239
8713,231400.6686745374
29044,298429.1118942918
33794,413077.5758265901
155354,560006.049597919
174630,651755.419084507
357,248296.09594018996
52446,397138.7622848231
173530,521395.6983165287
9167,292963.3718554805
2712,216304.2469160204
34228,407268.4342631918
14795,287401.1874992229
101108,473485.32349972776
182805,585218.8355186358
101314,489621.52672349056
71207,353194.0278184846
24463,337071.88544909796
161441,463761.2836180528
62066,305476.1262352028
140608,455759.1868086154
9901,268470.0454990354
167009,476803.049614247
70131,337695.1835519809
111696,589742.2523635343
69883,791033.1475017017
68434,412754.42172463355
10786,266844.8196281278
104011,495352.5649112955
108425,361887.74523613235
120804,392128.780311596
26582,395054.48821502517
20975,442362.05916445155
134633,498640.9961239254
97941,437092.4225968863
107642,387793.0808780985
161902,481027.3365500457
100312,775202.25756964
95448,377664.5002626027
21815,304524.4640222904
149382,697684.5544861574
74108,731764.0991381903
123994,612118.8293223596
146443,534000.3115981137
108700,346054.8529878379
22001,443593.19123369537
74783,359736.16747378814
119865,380014.01747126353
141913,394761.3384649918
74995,442745.32418173953
135235,297278.63140156766
48589,345327.7881172423
914,207934.0040768892
119943,407839.39222950046
99440,338614.11580307083
144341,690880.0240738338
97930,557314.6409791318
90951,389062.1969162673
131041,360618.6566966501
84731,459840.3563080741
135546,751357.5844720922
127448,463779.1098266085
61300,276914.6370280202
63131,383760.40508348146
25238,335287.00898327434
180340,604729.3203751224
99506,344243.5060533837
183854,706235.4176076968
94910,425230.5573599151
44500,305488.70734495437
63085,358932.86944406957
164640,800230.224180382
16313,342938.327812687
132985,432270.302419593
101842,330369.5240299228
5938,482294.97547180724
44937,347014.15009185276
170855,614689.0681572916
40121,263790.6985616824
